date,nav,daily_return
2025-06-04,1.5573910598,0.0046945237
2025-06-05,1.5575350233,9.24389e-05
2025-06-06,1.5553737086,-0.0013874198
2025-06-09,1.5647998593,0.0060601437
2025-06-10,1.5622714486,-0.0016158045
2025-06-11,1.567746974,0.0035048489
2025-06-12,1.5694290417,0.001073153
2025-06-13,1.5576808615,-0.0074858659
2025-06-16,1.560163392,0.001593735
2025-06-17,1.5547972029,-0.0034395046
2025-06-18,1.550939254,-0.0024810884
2025-06-19,1.5394013702,-0.007439288
2025-06-20,1.5408107676,0.000915549
2025-06-23,1.5449304321,0.0026734622
2025-06-24,1.5583922078,0.0087137551
2025-06-25,1.5705874886,0.007825553
2025-06-26,1.566857161,-0.0023753546
2025-06-27,1.5652060165,-0.0010535562
2025-06-30,1.5693898968,0.0026730541
2025-07-01,1.5741929308,0.0030602112
2025-07-02,1.571106815,-0.0019604432
2025-07-03,1.573766452,0.0016930845
2025-07-04,1.5743813415,0.0003904714
2025-07-07,1.5719048738,-0.0015729783
2025-07-08,1.5802062199,0.0052813087
2025-07-09,1.57871646,-0.0009429934
2025-07-10,1.582384477,0.0023236473
2025-07-11,1.5870391548,0.0029413265
2025-07-14,1.5893811845,0.0014757227
2025-07-15,1.5922523712,0.0018064809
2025-07-16,1.5919756759,-0.000173776
2025-07-17,1.59934513,0.0046293549
2025-07-18,1.6062033774,0.0042879334
2025-07-21,1.612280636,0.0037838442
2025-07-22,1.6191478372,0.00425908
2025-07-23,1.6232284326,0.0025202118
2025-07-24,1.6326370114,0.0057962136
2025-07-25,1.6298673422,-0.0016964391
2025-07-28,1.6334513773,0.0021989735
2025-07-29,1.6388573224,0.0033095231
2025-07-30,1.6346383161,-0.0025743585
2025-07-31,1.6189520411,-0.0095961748
2025-08-01,1.6144988957,-0.0027504094
2025-08-04,1.621523982,0.0043510211
2025-08-05,1.6284202564,0.0042529587
2025-08-06,1.6313032561,0.0017704273
2025-08-07,1.6305199483,-0.0004799528
2025-08-08,1.6278995848,-0.0016070723
2025-08-11,1.6333017042,0.0033182353
2025-08-12,1.6367747287,0.002126608
2025-08-13,1.6516832326,0.0091082371
2025-08-14,1.643839159,-0.0047491392
2025-08-15,1.6534067278,0.0058202585
2025-08-18,1.66162106,0.0049681255
2025-08-19,1.6575782303,-0.0024330636
2025-08-20,1.6655295953,0.0047969772
2025-08-21,1.6664129446,0.000530585
2025-08-22,1.6795452685,0.007880382
2025-08-25,1.6976056164,0.0107531177
2025-08-26,1.6928865164,-0.0027796535
2025-08-27,1.6749492257,-0.0105958835
2025-08-28,1.681492777,0.0039067162
2025-08-29,1.6907007159,0.0054760502
2025-09-01,1.7044245585,0.0081174584
2025-09-02,1.6945218701,-0.0058099893
2025-09-03,1.6882714661,-0.0036887985
2025-09-04,1.668797073,-0.0115349097
2025-09-05,1.6920945786,0.0139604533
2025-09-08,1.7025065705,0.0061533156
2025-09-09,1.6975221213,-0.0029277122
2025-09-10,1.6987605447,0.0007295477
2025-09-11,1.7112390511,0.0073456536
2025-09-12,1.7111014251,-8.04248e-05
2025-09-15,1.7123951242,0.0007560622
2025-09-16,1.7133180325,0.0005389575
2025-09-17,1.7235441286,0.0059687902
2025-09-18,1.710640851,-0.007486666
2025-09-19,1.7090160642,-0.0009496231
2025-09-22,1.7070565385,-0.0011467713
2025-09-23,1.6990622449,-0.0046828977
2025-09-24,1.7143530589,0.0089993643
2025-09-25,1.7186262099,0.0024925735
2025-09-26,1.7054616479,-0.0076599332
2025-09-29,1.7180577006,0.0073857145
2025-09-30,1.7277938705,0.0056669633
2025-10-09,1.7345787307,0.0039268921
2025-10-10,1.7162240206,-0.0105816529
2025-10-13,1.7047440684,-0.0066890756
2025-10-14,1.6893343636,-0.0090393069
2025-10-15,1.705565311,0.0096081039
2025-10-16,1.702959571,-0.0015279906
2025-10-17,1.6796999205,-0.0136583692
2025-10-20,1.6890650985,0.0055755066
2025-10-21,1.7009530373,0.007038386
2025-10-22,1.6947575614,-0.0036425603
2025-10-23,1.6978182662,0.0018059838
2025-10-24,1.7064501841,0.0050841236
2025-10-27,1.7168911733,0.0061185432
2025-10-28,1.7101974963,-0.0038985199
2025-10-29,1.7187047199,0.0049744101
2025-10-30,1.7072793465,-0.0066476651
2025-10-31,1.7035687595,-0.0021733918
2025-11-03,1.7054348358,0.0010953924
2025-11-04,1.6935698858,-0.0069571406
2025-11-05,1.6953656931,0.001060368
2025-11-06,1.7063673761,0.0064892683
2025-11-07,1.7012525828,-0.0029976942
2025-11-10,1.7112539892,0.0058790748
2025-11-11,1.7081291389,-0.0018260587
2025-11-12,1.7084523852,0.0001890131
2025-11-13,1.71873906,0.0060210486
2025-11-14,1.7050017247,-0.0079926823
2025-11-17,1.6967552494,-0.0048366375
2025-11-18,1.6867878706,-0.0058741416
2025-11-19,1.6845288016,-0.0013392727
2025-11-20,1.678785491,-0.00340968
2025-11-21,1.6554004462,-0.0139295028
2025-11-24,1.6623366875,0.0041898269
2025-11-25,1.6710083972,0.0052165784
2025-11-26,1.6720212736,0.0006063779
2025-11-27,1.6702636462,-0.0010514311
2025-11-28,1.6736673619,0.0020380682
2025-12-01,1.6797100478,0.0036102113
2025-12-02,1.6738744458,-0.0034741723
2025-12-03,1.66825035,-0.0033599269
2025-12-04,1.6696984703,0.0008680474
2025-12-05,1.6773330612,0.0045726765
2025-12-08,1.6793009778,0.0011730045
2025-12-09,1.6715243401,-0.0046308778
2025-12-10,1.6743475518,0.0016890042
2025-12-11,1.6670784936,-0.0043411968
2025-12-12,1.6750622172,0.0047888134
2025-12-15,1.6674290753,-0.0045569304
2025-12-16,1.6561390095,-0.0067709421
2025-12-17,1.6698455455,0.008276446
2025-12-18,1.6689045618,-0.0005637599
2025-12-19,1.6765576369,0.0045856877
2025-12-22,1.6797849224,0.0019249475
2025-12-23,1.6785055941,-0.0007616025
2025-12-24,1.6822542564,0.0022333333
2025-12-25,1.6862363469,0.0023671157
2025-12-26,1.6878030666,0.0009291222
2025-12-29,1.6815308217,-0.0037162185
2025-12-30,1.6828085715,0.0007601179
2025-12-31,1.6786313025,-0.0024825645
2026-01-05,1.7032999128,0.014695917
2026-01-06,1.7184890754,0.0089172574
2026-01-07,1.7181427055,-0.0002013232
2026-01-08,1.714860566,-0.0019105161
2026-01-09,1.7252112061,0.0060358494
2026-01-12,1.737699418,0.0072388864
2026-01-13,1.736053306,-0.0009475113
2026-01-14,1.7366169196,0.0003246523
2026-01-15,1.7328930068,-0.002144349
2026-01-16,1.7276672931,-0.0030153696
2026-01-19,1.7282426364,0.0003330174
2026-01-20,1.7248135762,-0.0019841312
2026-01-21,1.7280839371,0.0018960663
2026-01-22,1.7293681296,0.0007428963
2026-01-23,1.7363584767,0.0040423752
2026-01-26,1.7334023559,-0.0017027163
2026-01-27,1.7325692788,-0.0004803656
2026-01-28,1.7361446086,0.0020635999
2026-01-29,1.7405299309,0.0025256491
2026-01-30,1.7262482487,-0.0082053668
2026-02-02,1.7020621897,-0.0140105199
2026-02-03,1.7139683943,0.0069951643
2026-02-04,1.7208859404,0.0040357256
2026-02-05,1.7187335941,-0.0012504566
2026-02-06,1.7156074068,-0.0018191519
2026-02-09,1.7270415516,0.006665041
2026-02-10,1.7290073788,0.0011382628
2026-02-11,1.7300112308,0.0005805944
2026-02-12,1.7269184439,-0.0017879891
2026-02-13,1.714091532,-0.0074276304
2026-02-24,1.71801248,0.0022874788
2026-02-25,1.7241832037,0.0035920591
2026-02-26,1.7168340278,-0.0042626884
2026-02-27,1.721538474,0.0027404716
2026-03-02,1.713342113,-0.004761354
2026-03-03,1.6952413823,-0.0105645746
2026-03-04,1.6848016358,-0.0061582655
2026-03-05,1.6866042075,0.0010699015
2026-03-06,1.6973438053,0.0063678798
2026-03-09,1.6902094951,-0.0042035065
2026-03-10,1.702590771,0.0073255772
2026-03-11,1.7048217534,0.0013100646
2026-03-12,1.7011736647,-0.0021395829
2026-03-13,1.6959674274,-0.0030606638
2026-03-16,1.6981637035,0.001294999
2026-03-17,1.6913743189,-0.0039980743
2026-03-18,1.6921989596,0.0004875566
2026-03-19,1.6745249859,-0.0104443828
2026-03-20,1.6645745202,-0.0059422617
2026-03-23,1.6324989988,-0.0192695016
2026-03-24,1.6507372092,0.0111719581
2026-03-25,1.6637345554,0.0078739641
2026-03-26,1.651898181,-0.0071143407
2026-03-27,1.6620865463,0.0061676715
2026-03-30,1.6623710894,0.0001708974
2026-03-31,1.6568940485,-0.0032947161
2026-04-01,1.6751023896,0.010989442
2026-04-02,1.6671437116,-0.0047511591
2026-04-03,1.656610233,-0.0063182787
2026-04-07,1.657321196,0.0004291673
2026-04-08,1.6854702393,0.0169846638
2026-04-09,1.6763178592,-0.0054298697
2026-04-10,1.6824337258,0.0036483931
2026-04-13,1.6780759201,-0.002590481
2026-04-14,1.6866340864,0.0050999875
2026-04-15,1.6898260383,0.0018924982
2026-04-16,1.6989646659,0.0054083249
2026-04-17,1.6933246665,-0.0033196685
2026-04-20,1.6974695414,0.0024474826
2026-04-21,1.6973230523,-8.62985e-05
2026-04-22,1.6990008674,0.0009885067
2026-04-23,1.694287246,-0.002774349
2026-04-24,1.6922587507,-0.0011972559
2026-04-27,1.6902759496,-0.0011713868
2026-04-28,1.6900318551,-0.0001447147
2026-04-29,1.6982360998,0.004854797
2026-04-30,1.6949836367,-0.0019155061
2026-05-06,1.704100466,0.0053790174
2026-05-07,1.7084225454,0.0025359803
2026-05-08,1.7046499498,-0.0022079355
2026-05-11,1.7116084535,0.0040820719
2026-05-12,1.7070287606,-0.0026759636
2026-05-13,1.7102552973,0.0018904486
2026-05-14,1.6964866002,-0.0080506677
2026-05-15,1.6863391287,-0.0059814628
2026-05-18,1.6796617575,-0.0039596847
2026-05-19,1.6842670255,0.0027414738
2026-05-20,1.682166492,-0.00124715
2026-05-21,1.6719269616,-0.0060871088
2026-05-22,1.6748641029,0.0017570534
2026-05-25,1.6788147319,0.0023587758
2026-05-26,1.6785071866,-0.0001835088
2026-05-27,1.6715037637,-0.0041724117
2026-05-28,1.6663956139,-0.0030560205
2026-05-29,1.6680393947,0.0009864289
2026-06-01,1.6703824788,0.001405012
2026-06-02,1.675613968,0.0031315952
2026-06-03,1.6688552742,-0.0040335626
2026-06-04,1.6609436977,-0.0047407205
2026-06-05,1.6539207124,-0.0042279956
2026-06-08,1.6380651933,-0.0095866259
2026-06-09,1.6423691111,0.0026274399
2026-06-10,1.6395127982,-0.0017394619
2026-06-11,1.6358003736,-0.0022643462
2026-06-12,1.6488503524,0.0079780537
2026-06-15,1.6557294041,0.0041717092
2026-06-16,1.6470333488,-0.0052520993
2026-06-17,1.64525685,-0.0010782818
2026-06-18,1.6405527898,-0.0028594862
2026-06-22,1.6491501744,0.0052405413
2026-06-23,1.6384694299,-0.0064765142
2026-06-24,1.6407933971,0.0014183769
2026-06-25,1.6410020723,0.0001274993
2026-06-26,1.6221619026,-0.011481211
2026-06-29,1.6424756431,0.0125226344
2026-06-30,1.6391366463,-0.0020329049
2026-07-01,1.6506185492,0.0070048479
2026-07-02,1.6460780248,-0.0027508018
2026-07-03,1.6556170555,0.0057950052
2026-07-06,1.6620137628,0.003863945
2026-07-07,1.6460320485,-0.0096158736
2026-07-08,1.6466026942,0.0003463749
2026-07-09,1.651198638,0.0027914706
2026-07-10,1.6536977031,0.0015134854
2026-07-13,1.6457176811,-0.0048258612
2026-07-14,1.660455148,0.0089550395
2026-07-15,1.6746580151,0.0085539034
2026-07-16,1.6723471636,-0.0013798946
2026-07-17,1.6450327619,-0.0163332642
2026-07-20,1.6640120045,0.0115373037
2026-07-21,1.6697954671,0.0034756135
2026-07-22,1.6676611516,-0.0012778875
2026-07-23,1.6703854922,0.0016336296
2026-07-24,1.6527344755,-0.0105670318
2026-07-27,1.6659788329,0.0080132825
2026-07-28,1.6610201785,-0.002976421
2026-07-29,1.6738863302,0.0077459334
2026-07-30,1.6734567612,-0.000256319
2026-07-31,1.6788369373,0.0032146928
2026-08-03,1.6762866474,-0.0015190813
2026-08-04,1.679589924,0.0019705917
2026-08-05,1.6848109368,0.0031085045
2026-08-06,1.6803011816,-0.0026767129
2026-08-07,1.6924859638,0.0078293638
2026-08-10,1.7024424116,0.0058827359
2026-08-11,1.6974729102,-0.0029190423
2026-08-12,1.6971190985,-0.0002084344
2026-08-13,1.6943151389,-0.0010756137
2026-08-14,1.6923310853,-0.0011710062
2026-08-17,1.698589,0.5441
2026-08-18,1.699389,0.0471
2026-08-19,1.686567,-0.7545
2026-08-20,1.695749,0.5444
2026-08-21,1.689910,-0.3443
2026-08-24,1.677869,-0.7125
2026-08-25,1.683366,0.3276
2026-08-26,1.686023,0.1578
2026-08-27,1.688966,0.1745
2026-08-28,1.686192,-0.1642
